Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
Jeff Foster,2.3666666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,100,-4.6,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Hamilton,47.583333333333336,7.0,15.0,0.467,0.0,0.0,,7.0,8.0,0.875,2.0,3.0,5.0,5.0,1.0,0.0,3.0,5.0,21.0,4.0,Starter,0.567,0.467,0.0,0.533,4.1,7.9,5.7,25.7,1.3,0.0,13.9,21.8,111,87,6.6,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Wallace,44.483333333333334,6.0,16.0,0.375,0.0,0.0,,0.0,1.0,0.0,4.0,12.0,16.0,0.0,2.0,1.0,2.0,0.0,12.0,1.0,Starter,0.365,0.375,0.0,0.063,8.5,32.8,19.2,0.0,2.7,2.4,10.8,19.6,75,75,2.5,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasheed Wallace,42.15,5.0,12.0,0.417,1.0,2.0,0.5,0.0,0.0,,3.0,8.0,11.0,2.0,1.0,1.0,3.0,3.0,11.0,4.0,Starter,0.458,0.458,0.167,0.0,6.7,22.9,13.8,10.4,1.4,2.5,20.0,16.6,83,80,2.7,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chauncey Billups,38.81666666666667,2.0,13.0,0.154,2.0,6.0,0.333,4.0,6.0,0.667,0.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,10.0,-3.0,Starter,0.32,0.231,0.462,0.462,0.0,12.3,5.4,19.5,0.0,0.0,11.3,21.0,73,88,-3.4,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tayshaun Prince,26.316666666666666,3.0,12.0,0.25,1.0,1.0,1.0,0.0,0.0,,2.0,4.0,6.0,2.0,1.0,2.0,0.0,5.0,7.0,-3.0,Starter,0.292,0.292,0.083,0.0,7.4,18.9,12.4,17.2,2.3,8.2,0.0,22.0,78,74,5.5,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corliss Williamson,19.9,3.0,11.0,0.273,0.0,0.0,,0.0,0.0,,3.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,6.0,10.0,Reserve,0.273,0.273,0.0,0.0,15.2,6.5,11.4,26.0,3.1,0.0,8.3,30.1,70,83,0.8,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindsey Hunter,9.6,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,Reserve,0.5,0.5,0.0,0.0,0.0,0.0,0.0,49.2,6.6,0.0,0.0,10.6,129,77,14.6,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mehmet Okur,9.366666666666667,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,Reserve,0.0,0.0,0.0,0.0,0.0,13.7,6.0,0.0,0.0,0.0,50.0,10.6,0,88,-16.3,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darvin Ham,1.7833333333333332,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,Reserve,,,,,48.0,0.0,27.0,0.0,0.0,0.0,,0.0,212,92,7.2,200406010DET,2004-06-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Hamilton,43.416666666666664,5.0,16.0,0.313,0.0,0.0,,2.0,4.0,0.5,3.0,4.0,7.0,5.0,1.0,0.0,6.0,0.0,12.0,11.0,Starter,0.338,0.313,0.0,0.25,10.1,11.2,10.7,22.9,1.4,0.0,25.3,28.8,70,98,-8.4,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Wallace,41.266666666666666,4.0,8.0,0.5,0.0,0.0,,1.0,2.0,0.5,1.0,7.0,8.0,0.0,1.0,1.0,2.0,1.0,9.0,18.0,Starter,0.507,0.5,0.0,0.25,3.5,20.5,12.8,0.0,1.5,2.0,18.4,13.8,86,92,-1.0,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chauncey Billups,38.81666666666667,8.0,14.0,0.571,2.0,4.0,0.5,4.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,0.0,2.0,1.0,22.0,11.0,Starter,0.698,0.643,0.286,0.286,3.7,6.2,5.1,24.4,4.6,0.0,11.3,23.7,133,93,14.0,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tayshaun Prince,36.166666666666664,5.0,10.0,0.5,1.0,4.0,0.25,0.0,0.0,,1.0,5.0,6.0,4.0,2.0,0.0,0.0,3.0,11.0,18.0,Starter,0.55,0.55,0.4,0.0,4.2,17.1,11.3,23.7,3.4,0.0,0.0,14.9,130,90,8.4,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasheed Wallace,28.266666666666666,3.0,4.0,0.75,2.0,2.0,1.0,6.0,6.0,1.0,1.0,7.0,8.0,1.0,0.0,1.0,1.0,3.0,14.0,13.0,Starter,1.054,1.0,0.5,1.5,5.0,29.0,18.1,6.6,0.0,2.8,13.1,13.7,184,91,14.3,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elden Campbell,18.416666666666668,2.0,5.0,0.4,0.0,0.0,,2.0,6.0,0.333,1.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,6.0,-3.0,Reserve,0.393,0.4,0.0,1.2,8.1,0.0,3.7,43.2,6.6,8.9,11.6,25.0,96,86,14.1,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindsey Hunter,13.716666666666667,1.0,5.0,0.2,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,Reserve,0.425,0.3,0.4,0.4,0.0,9.2,5.1,0.0,0.0,0.0,14.5,27.6,81,101,-11.4,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corliss Williamson,11.316666666666666,2.0,3.0,0.667,0.0,0.0,,3.0,4.0,0.75,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,7.0,-5.0,Reserve,0.735,0.667,0.0,1.333,13.2,10.9,12.0,20.5,0.0,0.0,0.0,22.5,164,100,9.3,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mehmet Okur,5.25,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-3.0,Reserve,0.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,16.3,53,105,-17.5,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darvin Ham,3.3166666666666664,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,104,-15.8,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike James,0.05,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,105,-7.0,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kobe Bryant,47.233333333333334,10.0,27.0,0.37,1.0,6.0,0.167,4.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,25.0,-12.0,Starter,0.435,0.389,0.222,0.148,2.6,9.3,5.6,21.7,5.1,3.9,9.4,33.8,94,102,9.5,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karl Malone,44.61666666666667,2.0,9.0,0.222,0.0,0.0,,0.0,0.0,,3.0,8.0,11.0,3.0,0.0,1.0,0.0,1.0,4.0,-10.0,Starter,0.222,0.222,0.0,0.0,8.2,26.4,16.4,12.2,0.0,2.1,0.0,10.2,81,109,-2.0,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaquille O'Neal,44.31666666666667,13.0,16.0,0.813,0.0,0.0,,8.0,12.0,0.667,5.0,6.0,11.0,1.0,0.0,1.0,6.0,4.0,34.0,-8.0,Starter,0.799,0.813,0.0,0.75,13.3,19.4,16.1,7.0,0.0,2.0,22.0,30.3,124,111,11.2,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Payton,29.683333333333334,1.0,4.0,0.25,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,3.0,2.0,0.0,2.0,5.0,3.0,-15.0,Starter,0.375,0.375,0.25,0.0,3.9,4.7,4.2,16.9,3.9,0.0,33.3,9.7,75,108,-3.5,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devean George,27.433333333333334,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,5.0,-7.0,Starter,0.5,0.5,0.4,0.0,0.0,16.2,7.3,0.0,2.2,0.0,16.7,11.1,87,109,-2.0,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Fisher,21.166666666666668,1.0,9.0,0.111,0.0,2.0,0.0,0.0,0.0,,3.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,Reserve,0.111,0.111,0.222,0.0,18.0,0.0,9.9,27.1,3.0,0.0,10.0,25.0,53,111,-8.4,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareem Rush,16.166666666666668,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,-3.0,Reserve,0.0,0.0,0.667,0.0,0.0,18.2,8.2,0.0,0.0,0.0,40.0,15.6,0,112,-24.0,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanislav Medvedenko,5.716666666666667,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,-5.0,Reserve,1.136,,,,0.0,24.2,11.0,0.0,0.0,0.0,0.0,7.3,250,109,-2.6,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rick Fox,3.6666666666666665,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Reserve,,,,,0.0,0.0,0.0,41.4,0.0,0.0,,0.0,210,115,-5.6,200406060LAL,2004-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kobe Bryant,44.7,4.0,13.0,0.308,0.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,5.0,1.0,1.0,4.0,3.0,11.0,-20.0,Starter,0.384,0.308,0.308,0.231,0.0,6.8,3.6,23.5,1.3,1.7,21.8,20.4,71,107,-3.7,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaquille O'Neal,38.68333333333333,7.0,14.0,0.5,0.0,0.0,,0.0,2.0,0.0,2.0,6.0,8.0,1.0,1.0,0.0,2.0,5.0,14.0,-19.0,Starter,0.47,0.5,0.0,0.143,5.9,16.1,11.2,7.0,1.5,0.0,11.8,22.3,83,103,-1.5,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Payton,34.28333333333333,2.0,7.0,0.286,1.0,5.0,0.2,1.0,2.0,0.5,1.0,3.0,4.0,7.0,1.0,1.0,0.0,2.0,6.0,-12.0,Starter,0.381,0.357,0.714,0.286,3.2,8.8,6.1,39.6,1.6,2.2,0.0,11.3,107,105,6.5,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devean George,20.666666666666668,3.0,8.0,0.375,2.0,6.0,0.333,0.0,0.0,,0.0,3.0,3.0,0.0,2.0,1.0,1.0,3.0,8.0,-8.0,Starter,0.5,0.5,0.75,0.0,0.0,14.6,7.6,0.0,5.4,3.7,11.1,21.5,80,93,7.3,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karl Malone,18.366666666666667,2.0,4.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,5.0,-13.0,Starter,0.512,0.5,0.0,0.5,0.0,22.7,11.9,24.6,0.0,0.0,17.0,16.4,92,103,0.4,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanislav Medvedenko,21.316666666666666,1.0,3.0,0.333,0.0,0.0,,1.0,2.0,0.5,2.0,6.0,8.0,1.0,0.0,1.0,1.0,4.0,3.0,-1.0,Reserve,0.387,0.333,0.0,0.667,10.6,29.2,20.3,9.2,0.0,3.7,20.5,11.7,83,97,-2.1,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Walton,19.25,1.0,5.0,0.2,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,4.0,4.0,-12.0,Reserve,0.34,0.2,0.4,0.4,5.9,10.8,8.4,20.6,3.0,0.0,25.4,20.8,67,102,-5.8,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareem Rush,18.316666666666666,3.0,8.0,0.375,2.0,7.0,0.286,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,8.0,-5.0,Reserve,0.5,0.5,0.875,0.0,0.0,5.7,3.0,0.0,3.1,0.0,20.0,27.9,70,105,-0.6,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Fisher,15.666666666666666,4.0,9.0,0.444,1.0,3.0,0.333,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,9.0,-8.0,Reserve,0.5,0.5,0.333,0.0,7.0,6.4,6.7,20.0,0.0,0.0,25.0,37.6,72,111,-2.8,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Cook,7.7,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Reserve,0.0,0.0,0.0,0.0,0.0,38.3,20.0,0.0,0.0,0.0,0.0,18.8,0,95,-19.9,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryon Russell,1.05,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-5.7,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Hamilton,43.583333333333336,11.0,22.0,0.5,2.0,4.0,0.5,7.0,7.0,1.0,3.0,3.0,6.0,3.0,2.0,0.0,3.0,1.0,31.0,15.0,Starter,0.618,0.545,0.182,0.318,7.1,7.8,7.4,17.9,2.6,0.0,10.7,31.3,123,84,12.6,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Wallace,38.45,3.0,9.0,0.333,0.0,1.0,0.0,1.0,4.0,0.25,2.0,9.0,11.0,3.0,2.0,0.0,3.0,3.0,7.0,8.0,Starter,0.325,0.333,0.111,0.444,5.4,26.4,15.4,13.9,3.0,0.0,21.8,17.3,69,77,-1.9,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chauncey Billups,36.5,5.0,11.0,0.455,2.0,5.0,0.4,7.0,7.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,19.0,14.0,Starter,0.675,0.545,0.455,0.636,0.0,6.2,3.0,16.4,1.6,0.0,12.4,21.4,131,86,7.1,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tayshaun Prince,34.93333333333333,5.0,13.0,0.385,1.0,5.0,0.2,0.0,2.0,0.0,3.0,3.0,6.0,2.0,3.0,0.0,1.0,1.0,11.0,5.0,Starter,0.396,0.423,0.385,0.154,8.5,9.3,8.9,11.0,4.7,0.0,6.7,19.8,92,79,4.3,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasheed Wallace,26.9,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,2.0,8.0,10.0,1.0,0.0,2.0,1.0,3.0,3.0,8.0,Starter,0.26,0.25,0.0,1.0,7.9,34.3,20.5,6.3,0.0,7.9,14.8,12.5,68,76,-3.0,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindsey Hunter,16.516666666666666,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,2.0,0.0,2.0,0.0,4.0,2.0,12.0,Reserve,0.333,0.333,0.0,0.0,6.4,27.9,16.7,21.4,0.0,12.8,0.0,9.0,110,73,4.8,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corliss Williamson,15.066666666666666,2.0,4.0,0.5,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,11.0,Reserve,0.615,0.5,0.0,0.5,0.0,22.3,10.7,0.0,0.0,0.0,17.0,18.8,106,85,-0.3,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elden Campbell,12.883333333333333,1.0,4.0,0.25,0.0,0.0,,3.0,4.0,0.75,2.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,5.0,10.0,Reserve,0.434,0.25,0.0,1.0,15.7,0.0,8.2,13.5,13.0,0.0,0.0,21.2,119,62,11.7,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mehmet Okur,8.033333333333333,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,Reserve,0.25,0.25,0.0,0.0,12.8,41.9,26.7,24.0,0.0,0.0,0.0,24.0,82,80,0.0,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike James,3.0833333333333335,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Reserve,,,,,25.5,0.0,13.3,38.7,0.0,0.0,,0.0,213,91,13.7,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darvin Ham,2.2333333333333334,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,Reserve,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,200,91,21.0,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darko Miličić,1.8,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Reserve,0.0,0.0,0.0,0.0,0.0,55.8,26.7,0.0,0.0,0.0,0.0,24.0,0,76,-21.3,200406100DET,2004-06-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
