player,year_min,year_max,pos,height,weight,birth_date,colleges,season,age,team_id,lg_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
Zhou Qi,2018,2019,,7-1,210,"January 16, 1996",,Career,,,NBA,19,0,6.6,0.4,1.7,.212,0.1,1.0,.105,0.3,0.7,.357,.242,0.4,0.6,.667,0.3,0.8,1.2,0.1,0.1,0.7,0.5,0.7,1.3
Tim Quarterman,2017,2018,,6-6,195,"October 27, 1994",LSU,Career,,,NBA,19,0,4.9,0.7,1.7,.438,0.3,0.8,.333,0.5,0.9,.529,.516,0.1,0.3,.400,0.2,0.7,0.9,0.6,0.1,0.2,0.7,0.4,1.8
Bob Quick,1969,1972,,6-5,215,"March 5, 1946",Xavier,Career,,,TOT,142,,13.6,2.1,4.6,.454,0.0,0.0,,2.1,4.6,.454,.454,1.8,2.4,.746,1.0,1.3,2.8,0.7,,,0.7,1.7,6.0
Immanuel Quickley,2021,2021,,6-3,190,"June 17, 1999",Kentucky,Career,,,NBA,64,3,19.4,3.6,9.1,.395,1.8,4.7,.389,1.7,4.3,.401,.497,2.4,2.7,.891,0.4,1.8,2.1,2.0,0.5,0.2,0.9,1.8,11.4
Chris Quinn,2007,2013,,6-2,185,"September 27, 1983",Notre Dame,Career,,,NBA,241,26,13.7,1.6,4.0,.399,0.7,1.8,.377,0.9,2.2,.416,.483,0.7,0.9,.809,0.1,1.0,1.1,1.9,0.4,0.0,0.6,1.0,4.5
Brian Quinnett,1990,1992,,6-8,235,"May 30, 1966",Washington State,Career,,,NBA,138,5,11.1,1.5,3.5,.414,0.2,0.6,.326,1.3,2.9,.434,.443,0.3,0.5,.677,0.7,1.0,1.6,0.6,0.3,0.2,0.5,1.2,3.4
