Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
Steven Adams,33.88333333333333,4.0,6.0,0.667,0.0,0.0,,2.0,3.0,0.667,4.0,5.0,9.0,0.0,2.0,1.0,1.0,0.0,10.0,0.0,Starter,0.683,0.667,0.0,0.5,14.2,14.2,14.2,0.0,2.9,3.6,12.0,11.1,134.0,104.0,3.6,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danilo Gallinari,26.733333333333334,2.0,6.0,0.333,0.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,4.0,3.0,4.0,-16.0,Starter,0.311,0.333,0.5,0.167,0.0,32.3,18.0,5.7,0.0,0.0,38.3,17.6,42.0,106.0,-14.4,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Schröder,35.15,5.0,17.0,0.294,2.0,6.0,0.333,0.0,0.0,,0.0,6.0,6.0,5.0,0.0,0.0,1.0,2.0,12.0,12.0,Reserve,0.353,0.353,0.353,0.0,0.0,16.4,9.1,24.2,0.0,0.0,5.6,23.1,84.0,112.0,-6.4,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Bazley,14.983333333333333,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,6.0,9.0,Reserve,1.0,1.0,1.0,0.0,8.0,12.8,10.7,0.0,0.0,16.4,25.0,12.1,126.0,105.0,12.1,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerlens Noel,14.116666666666667,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,-2.0,Reserve,0.694,1.0,0.0,1.0,0.0,6.8,3.8,10.8,0.0,0.0,41.0,7.8,83.0,116.0,-4.9,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.J. Tucker,39.15,2.0,8.0,0.25,1.0,7.0,0.143,0.0,0.0,,2.0,7.0,9.0,3.0,4.0,0.0,0.0,2.0,5.0,6.0,Starter,0.313,0.313,0.875,0.0,4.9,21.5,12.3,11.3,5.1,0.0,0.0,9.1,98.0,100.0,0.3,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Covington,39.016666666666666,7.0,15.0,0.467,6.0,11.0,0.545,1.0,2.0,0.5,2.0,8.0,10.0,1.0,3.0,3.0,0.0,5.0,21.0,3.0,Starter,0.661,0.667,0.733,0.133,4.9,24.6,13.7,4.7,3.8,8.8,0.0,18.0,138.0,97.0,12.2,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Harden,37.06666666666667,4.0,15.0,0.267,1.0,9.0,0.111,8.0,9.0,0.889,1.0,2.0,3.0,9.0,2.0,3.0,4.0,5.0,17.0,9.0,Starter,0.448,0.3,0.6,0.6,2.6,6.5,4.3,39.1,2.7,9.2,17.4,27.4,100.0,103.0,2.3,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Gordon,36.833333333333336,6.0,11.0,0.545,5.0,9.0,0.556,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,21.0,1.0,Starter,0.823,0.773,0.818,0.364,0.0,9.8,4.3,9.6,1.4,3.1,28.2,21.4,114.0,109.0,4.0,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russell Westbrook,33.766666666666666,9.0,20.0,0.45,0.0,2.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,2.0,0.0,0.0,2.0,3.0,20.0,-3.0,Starter,0.479,0.45,0.1,0.1,5.7,24.9,14.2,12.8,0.0,0.0,8.7,30.0,98.0,112.0,-5.2,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danuel House,26.066666666666666,2.0,7.0,0.286,1.0,3.0,0.333,2.0,2.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,Reserve,0.444,0.357,0.429,0.286,7.4,23.0,14.3,0.0,0.0,0.0,0.0,13.4,109.0,112.0,-6.9,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Green,20.966666666666665,5.0,7.0,0.714,3.0,4.0,0.75,0.0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,13.0,-10.0,Reserve,0.929,0.929,0.571,0.0,9.2,5.7,7.6,9.7,0.0,0.0,12.5,16.9,159.0,115.0,8.2,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Rivers,7.133333333333334,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.0,Reserve,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,31.0,0.0,100.0,-28.8,202009020HOU,2020-09-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Lowry,46.483333333333334,13.0,23.0,0.565,2.0,8.0,0.25,3.0,4.0,0.75,2.0,4.0,6.0,8.0,2.0,0.0,3.0,5.0,31.0,2.0,Starter,0.626,0.609,0.348,0.174,4.8,10.3,7.5,30.0,2.1,0.0,10.8,26.5,122.0,106.0,7.5,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG Anunoby,45.46666666666667,4.0,8.0,0.5,3.0,5.0,0.6,1.0,2.0,0.5,2.0,8.0,10.0,1.0,3.0,2.0,1.0,1.0,12.0,0.0,Starter,0.676,0.688,0.625,0.25,4.9,21.1,12.7,2.9,3.2,3.9,10.1,9.7,125.0,99.0,7.1,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred VanVleet,40.85,9.0,22.0,0.409,5.0,13.0,0.385,2.0,2.0,1.0,2.0,1.0,3.0,6.0,0.0,0.0,5.0,5.0,25.0,-4.0,Starter,0.546,0.523,0.591,0.091,5.5,2.9,4.2,23.2,0.0,0.0,17.9,30.3,99.0,112.0,-1.5,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pascal Siakam,37.88333333333333,6.0,15.0,0.4,1.0,4.0,0.25,3.0,4.0,0.75,0.0,7.0,7.0,2.0,1.0,1.0,2.0,4.0,16.0,12.0,Starter,0.477,0.433,0.267,0.267,0.0,22.2,10.7,7.6,1.3,2.3,10.7,22.0,89.0,104.0,-2.4,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Gasol,26.066666666666666,5.0,9.0,0.556,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,1.0,10.0,5.0,Starter,0.53,0.556,0.333,0.111,0.0,27.6,13.3,17.4,0.0,0.0,0.0,16.1,115.0,108.0,2.8,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serge Ibaka,21.933333333333334,1.0,6.0,0.167,0.0,3.0,0.0,0.0,0.0,,0.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,-4.0,Reserve,0.167,0.167,0.5,0.0,0.0,21.9,10.5,11.3,2.2,8.1,25.0,16.2,40.0,97.0,-5.9,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norman Powell,15.366666666666667,3.0,4.0,0.75,2.0,3.0,0.667,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,-8.0,Reserve,0.752,1.0,0.75,0.75,0.0,7.8,3.8,9.9,0.0,0.0,0.0,15.4,136.0,111.0,4.4,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Thomas,5.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Reserve,0.0,0.0,1.0,0.0,0.0,40.3,19.4,0.0,0.0,0.0,0.0,7.5,0.0,106.0,-9.9,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaylen Brown,40.233333333333334,9.0,15.0,0.6,0.0,2.0,0.0,1.0,2.0,0.5,0.0,12.0,12.0,2.0,0.0,4.0,4.0,1.0,19.0,-6.0,Starter,0.598,0.6,0.133,0.133,0.0,33.3,17.2,8.4,0.0,9.9,20.1,22.3,94.0,100.0,2.5,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jayson Tatum,39.4,5.0,18.0,0.278,1.0,4.0,0.25,4.0,6.0,0.667,2.0,7.0,9.0,6.0,1.0,0.0,1.0,1.0,15.0,-3.0,Starter,0.363,0.306,0.222,0.333,6.1,19.8,13.2,22.2,1.2,0.0,4.6,24.8,91.0,107.0,-1.4,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemba Walker,38.833333333333336,9.0,15.0,0.6,4.0,7.0,0.571,7.0,7.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,29.0,11.0,Starter,0.802,0.733,0.467,0.467,0.0,8.6,4.5,13.3,3.8,0.0,10.0,23.4,146.0,103.0,13.8,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Smart,36.95,4.0,15.0,0.267,2.0,9.0,0.222,1.0,2.0,0.5,0.0,5.0,5.0,4.0,2.0,0.0,3.0,4.0,11.0,-4.0,Starter,0.346,0.333,0.6,0.133,0.0,15.1,7.8,15.4,2.6,0.0,15.9,23.1,70.0,104.0,-7.6,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Theis,30.233333333333334,4.0,7.0,0.571,0.0,2.0,0.0,1.0,2.0,0.5,2.0,5.0,7.0,2.0,0.0,1.0,0.0,2.0,9.0,-3.0,Starter,0.571,0.571,0.286,0.286,7.9,18.5,13.4,9.7,0.0,3.3,0.0,11.8,132.0,107.0,1.9,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant Williams,18.483333333333334,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,11.0,Reserve,0.5,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.4,16.7,14.7,79.0,107.0,-7.0,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Williams,13.566666666666666,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,1.0,2.0,5.0,7.0,3.0,0.0,1.0,1.0,1.0,3.0,3.0,Reserve,0.615,0.5,0.0,0.5,17.7,41.1,29.8,29.9,0.0,7.4,29.1,11.5,131.0,101.0,9.6,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brad Wanamaker,11.866666666666667,2.0,3.0,0.667,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,-4.0,Reserve,0.727,0.667,0.333,0.333,0.0,0.0,0.0,13.1,0.0,0.0,36.8,20.7,92.0,113.0,-5.3,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semi Ojeleye,6.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-3.0,Reserve,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,300.0,112.0,9.3,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enes Kanter,4.1,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-4.0,Reserve,1.0,1.0,0.0,0.0,29.3,0.0,14.1,0.0,0.0,0.0,0.0,22.0,205.0,111.0,14.0,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tacko Fall,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Reserve,,,,,,,,,,,,,,,-6.3,202009030BOS,2020-09-03 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamal Murray,33.36666666666667,5.0,15.0,0.333,2.0,8.0,0.25,0.0,0.0,,0.0,3.0,3.0,6.0,1.0,0.0,2.0,0.0,12.0,-18.0,Starter,0.4,0.4,0.533,0.0,0.0,11.7,5.1,31.0,1.5,0.0,11.8,22.3,88.0,128.0,-3.3,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola Jokić,29.95,6.0,14.0,0.429,0.0,2.0,0.0,3.0,4.0,0.75,1.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,15.0,-24.0,Starter,0.476,0.429,0.143,0.286,3.3,8.7,5.7,18.9,0.0,0.0,6.0,24.4,104.0,132.0,-3.5,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerami Grant,26.3,4.0,8.0,0.5,3.0,6.0,0.5,1.0,2.0,0.5,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,12.0,-16.0,Starter,0.676,0.688,0.75,0.25,0.0,4.9,2.1,19.8,0.0,0.0,0.0,14.7,145.0,133.0,3.9,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Harris,24.166666666666668,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,5.0,-17.0,Starter,0.5,0.5,0.8,0.0,0.0,5.4,2.3,12.8,2.1,0.0,28.6,12.7,80.0,128.0,-7.6,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Millsap,23.85,3.0,6.0,0.5,1.0,3.0,0.333,6.0,8.0,0.75,2.0,7.0,9.0,0.0,3.0,2.0,3.0,2.0,13.0,-16.0,Starter,0.683,0.583,0.5,1.333,8.4,38.1,21.3,0.0,6.3,6.7,24.0,22.9,109.0,108.0,7.6,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Porter,23.35,2.0,9.0,0.222,0.0,6.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,0.0,2.0,2.0,5.0,-6.0,Reserve,0.265,0.222,0.667,0.111,0.0,33.3,14.5,0.0,2.1,0.0,17.5,21.4,47.0,123.0,-15.6,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torrey Craig,21.95,2.0,3.0,0.667,1.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,6.0,-21.0,Reserve,0.773,0.833,0.667,0.667,9.1,5.9,7.7,0.0,0.0,0.0,20.5,9.7,125.0,132.0,-3.9,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Morris,17.283333333333335,5.0,11.0,0.455,0.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,12.0,-6.0,Reserve,0.505,0.455,0.273,0.182,11.6,15.0,13.1,13.2,0.0,0.0,7.8,32.6,105.0,131.0,-3.0,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mason Plumlee,13.65,1.0,2.0,0.5,0.0,0.0,,2.0,4.0,0.5,3.0,2.0,5.0,3.0,2.0,2.0,0.0,4.0,4.0,-1.0,Reserve,0.532,0.5,0.0,2.0,22.0,19.0,20.7,33.5,7.3,11.7,0.0,12.0,149.0,104.0,16.1,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PJ Dozier,9.583333333333334,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,5.0,Reserve,0.5,0.5,0.167,0.0,0.0,0.0,0.0,25.1,0.0,0.0,25.0,36.5,75.0,133.0,-11.1,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keita Bates-Diop,6.8,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,Reserve,0.266,0.0,0.0,2.0,14.7,19.1,16.6,20.2,0.0,0.0,0.0,12.1,102.0,130.0,-1.9,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Daniels,5.35,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Reserve,0.5,0.5,0.0,0.0,0.0,24.2,10.6,0.0,0.0,0.0,0.0,16.3,101.0,129.0,-5.0,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bol Bol,4.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,Reserve,1.064,1.5,1.0,2.0,22.7,29.5,25.7,0.0,11.4,18.2,34.7,28.6,109.0,88.0,35.4,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul George,33.083333333333336,6.0,13.0,0.462,2.0,7.0,0.286,5.0,7.0,0.714,0.0,7.0,7.0,4.0,2.0,0.0,5.0,2.0,19.0,23.0,Starter,0.591,0.538,0.538,0.538,0.0,21.2,11.9,14.8,3.0,0.0,23.7,29.0,99.0,97.0,0.6,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kawhi Leonard,31.966666666666665,12.0,16.0,0.75,1.0,2.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,29.0,20.0,Starter,0.816,0.781,0.125,0.25,0.0,6.3,3.5,15.0,3.1,3.2,10.1,28.1,149.0,100.0,16.1,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Morris,26.866666666666667,7.0,10.0,0.7,4.0,5.0,0.8,0.0,0.0,,0.0,5.0,5.0,2.0,2.0,0.0,0.0,3.0,18.0,24.0,Starter,0.9,0.9,0.5,0.0,0.0,18.6,10.5,10.1,3.7,0.0,0.0,16.9,181.0,96.0,18.2,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,24.433333333333334,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,2.0,0.0,1.0,2.0,2.0,4.0,18.0,Starter,0.667,0.667,0.0,0.0,15.9,16.4,16.2,8.9,0.0,4.2,40.0,9.3,116.0,102.0,0.8,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Beverley,12.216666666666667,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,,0.0,6.0,6.0,2.0,0.0,0.0,1.0,2.0,8.0,8.0,Starter,0.8,0.8,0.6,0.0,0.0,49.1,27.7,21.7,0.0,0.0,16.7,22.3,138.0,93.0,11.4,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou Williams,23.85,5.0,9.0,0.556,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,4.0,0.0,0.0,2.0,3.0,10.0,16.0,Reserve,0.556,0.556,0.222,0.0,0.0,16.8,9.5,21.2,0.0,0.0,18.2,21.0,106.0,104.0,-4.4,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landry Shamet,21.166666666666668,2.0,6.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,Reserve,0.333,0.333,0.333,0.0,0.0,9.4,5.3,5.2,0.0,0.0,14.3,15.0,69.0,107.0,-10.1,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JaMychal Green,21.133333333333333,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,,3.0,4.0,7.0,1.0,0.0,0.0,1.0,3.0,7.0,-1.0,Reserve,0.583,0.583,0.5,0.0,18.4,18.9,18.7,5.5,0.0,0.0,14.3,15.1,125.0,103.0,-0.1,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montrezl Harrell,19.166666666666668,5.0,11.0,0.455,0.0,0.0,,5.0,6.0,0.833,2.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0,15.0,7.0,Reserve,0.55,0.455,0.0,0.545,13.5,5.2,8.8,14.1,2.6,5.3,0.0,32.4,131.0,99.0,4.9,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Jackson,12.916666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,110.0,-7.3,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terance Mann,4.4,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,Reserve,0.667,0.667,0.0,0.0,0.0,22.7,12.8,0.0,0.0,0.0,0.0,31.0,129.0,103.0,4.8,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodney McGruder,4.4,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Reserve,0.5,0.5,0.0,0.0,29.5,0.0,12.8,0.0,0.0,0.0,0.0,20.7,128.0,111.0,-0.5,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Patterson,4.4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,Reserve,,,,,0.0,0.0,0.0,45.5,0.0,0.0,,0.0,221.0,111.0,17.4,202009030LAC,2020-09-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,38.13333333333333,8.0,17.0,0.471,3.0,9.0,0.333,3.0,3.0,1.0,2.0,4.0,6.0,0.0,1.0,2.0,3.0,2.0,22.0,-23.0,Starter,0.6,0.559,0.529,0.176,5.2,11.2,8.1,0.0,1.3,8.1,14.1,25.0,102.0,121.0,1.0,202009040MIA,2020-09-04 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khris Middleton,36.05,7.0,16.0,0.438,2.0,6.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,7.0,2.0,1.0,0.0,6.0,18.0,-7.0,Starter,0.533,0.5,0.375,0.125,0.0,8.9,4.3,33.7,2.8,4.3,0.0,21.0,121.0,119.0,6.4,202009040MIA,2020-09-04 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giannis Antetokounmpo,34.916666666666664,7.0,21.0,0.333,0.0,7.0,0.0,7.0,12.0,0.583,4.0,12.0,16.0,9.0,1.0,2.0,3.0,3.0,21.0,-13.0,Starter,0.4,0.333,0.333,0.571,11.5,36.7,23.7,45.2,1.4,8.9,10.2,37.5,94.0,113.0,6.8,202009040MIA,2020-09-04 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Bledsoe,29.666666666666668,2.0,9.0,0.222,1.0,3.0,0.333,3.0,4.0,0.75,0.0,4.0,4.0,3.0,2.0,0.0,2.0,4.0,8.0,-22.0,Starter,0.372,0.278,0.333,0.444,0.0,14.4,7.0,14.4,3.4,0.0,15.7,19.3,75.0,118.0,-7.8,202009040MIA,2020-09-04 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wesley Matthews,21.416666666666668,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,-12.0,Starter,1.0,1.0,1.0,0.0,4.7,5.0,4.8,0.0,0.0,0.0,0.0,6.3,185.0,130.0,1.3,202009040MIA,2020-09-04 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Hill,30.5,6.0,9.0,0.667,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,13.0,-9.0,Reserve,0.722,0.722,0.333,0.0,0.0,7.0,3.4,11.4,0.0,0.0,10.0,14.7,126.0,129.0,-2.3,202009040MIA,2020-09-04 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
