Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
Thaddeus Young,18.083333333333332,2.0,8.0,0.25,0.0,1.0,0.0,3.0,4.0,0.75,3.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,7.0,-18.0,Starter,0.359,0.25,0.125,0.5,16.9,10.2,14.5,0.0,3.2,0.0,9.3,28.3,85,122,-5.4,200805010PHI,2008-05-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willie Green,17.683333333333334,2.0,5.0,0.4,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,-15.0,Starter,0.51,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.5,18.5,95,131,-11.4,200805010PHI,2008-05-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou Williams,26.616666666666667,3.0,11.0,0.273,1.0,4.0,0.25,4.0,6.0,0.667,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,11.0,-2.0,Reserve,0.403,0.318,0.364,0.545,0.0,6.9,2.5,9.2,4.4,0.0,12.8,28.0,81,120,-3.4,200805010PHI,2008-05-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Evans,24.9,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,4.0,3.0,7.0,3.0,2.0,0.0,2.0,2.0,3.0,-10.0,Reserve,0.521,0.5,0.0,1.0,16.4,22.2,18.5,25.1,4.7,0.0,41.0,9.3,96,117,2.3,200805010PHI,2008-05-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Smith,20.833333333333332,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,1.0,0.0,2.0,4.0,-9.0,Reserve,0.4,0.4,0.2,0.0,4.9,35.4,15.8,11.3,0.0,4.5,0.0,11.4,102,122,-2.4,200805010PHI,2008-05-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodney Carney,20.116666666666667,2.0,7.0,0.286,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,Reserve,0.357,0.357,0.143,0.0,5.1,0.0,3.3,11.8,2.9,4.7,0.0,16.6,93,121,0.7,200805010PHI,2008-05-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Ollie,14.133333333333333,1.0,4.0,0.25,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,Reserve,0.41,0.25,0.0,0.5,0.0,0.0,0.0,47.2,4.1,0.0,0.0,16.4,114,122,3.9,200805010PHI,2008-05-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou Amundson,6.783333333333333,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,Reserve,0.333,0.333,0.0,0.0,45.2,54.4,48.5,0.0,0.0,0.0,0.0,21.1,106,123,-3.7,200805010PHI,2008-05-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBron James,44.2,8.0,17.0,0.471,1.0,2.0,0.5,10.0,10.0,1.0,2.0,11.0,13.0,13.0,2.0,1.0,1.0,2.0,27.0,26.0,Starter,0.631,0.5,0.118,0.588,5.4,25.4,16.2,45.1,2.7,1.9,4.5,25.7,153,99,17.6,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wally Szczerbiak,32.516666666666666,9.0,18.0,0.5,6.0,13.0,0.462,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,26.0,5.0,Starter,0.689,0.667,0.722,0.111,0.0,6.3,3.4,5.5,0.0,0.0,5.0,31.1,131,116,4.9,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zydrunas Ilgauskas,32.083333333333336,5.0,9.0,0.556,0.0,0.0,,2.0,4.0,0.5,2.0,5.0,7.0,2.0,0.0,2.0,2.0,2.0,12.0,10.0,Starter,0.558,0.556,0.0,0.444,7.5,15.9,12.0,9.2,0.0,5.2,15.7,20.2,107,108,-2.3,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delonte West,25.3,2.0,8.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,7.0,0.0,0.0,0.0,3.0,4.0,12.0,Starter,0.25,0.25,0.125,0.0,0.0,12.1,6.5,36.7,0.0,0.0,0.0,16.1,103,113,-7.8,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Wallace,24.833333333333332,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,4.0,3.0,7.0,2.0,0.0,2.0,0.0,1.0,4.0,17.0,Starter,0.5,0.5,0.0,0.0,19.3,12.3,15.6,10.7,0.0,6.8,0.0,8.2,154,109,3.7,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Gibson,30.583333333333332,9.0,14.0,0.643,4.0,6.0,0.667,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,22.0,27.0,Reserve,0.762,0.786,0.429,0.071,3.9,6.7,5.4,12.1,3.9,0.0,6.5,25.6,138,108,14.0,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Smith,25.933333333333334,4.0,7.0,0.571,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,0.0,0.0,1.0,0.0,5.0,8.0,16.0,Reserve,0.571,0.571,0.0,0.0,13.9,7.9,10.6,0.0,0.0,3.2,0.0,13.7,136,113,-5.9,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson Varejão,11.166666666666666,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,-2.0,Reserve,0.5,0.5,0.0,0.0,0.0,18.3,9.9,12.0,0.0,0.0,0.0,9.1,125,110,-0.3,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Brown,7.433333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.0,Reserve,0.0,0.0,1.0,0.0,0.0,13.7,7.4,16.1,0.0,0.0,50.0,13.7,31,112,-16.6,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sasha Pavlović,1.9833333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-7.0,Reserve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0,117,-56.3,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwayne Jones,1.9833333333333334,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,Reserve,,,,,60.5,51.5,55.6,0.0,0.0,0.0,,0.0,225,93,4.6,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damon Jones,1.9833333333333334,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-9.9,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antawn Jamison,46.016666666666666,9.0,22.0,0.409,2.0,5.0,0.4,3.0,5.0,0.6,7.0,8.0,15.0,1.0,1.0,3.0,1.0,3.0,23.0,-24.0,Starter,0.475,0.455,0.227,0.227,15.5,20.9,18.0,4.8,1.3,5.5,4.0,26.7,113,125,4.5,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caron Butler,43.15,6.0,14.0,0.429,0.0,4.0,0.0,6.0,7.0,0.857,4.0,5.0,9.0,1.0,0.0,1.0,4.0,3.0,18.0,-26.0,Starter,0.527,0.429,0.286,0.5,9.5,13.9,11.5,4.6,0.0,2.0,19.0,23.8,100,133,-4.1,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan Haywood,38.78333333333333,6.0,10.0,0.6,0.0,0.0,,1.0,2.0,0.5,3.0,7.0,10.0,0.0,1.0,2.0,1.0,5.0,13.0,-23.0,Starter,0.597,0.6,0.0,0.2,7.9,21.7,14.2,0.0,1.5,4.3,8.4,14.9,122,125,-0.3,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeShawn Stevenson,33.65,2.0,9.0,0.222,2.0,5.0,0.4,4.0,4.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,10.0,-12.0,Starter,0.465,0.333,0.556,0.444,0.0,7.1,3.3,15.2,0.0,0.0,8.5,17.0,107,137,-3.6,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Daniels,30.0,2.0,5.0,0.4,0.0,0.0,,4.0,4.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,8.0,-10.0,Starter,0.592,0.4,0.0,0.8,0.0,4.0,1.8,28.8,0.0,0.0,22.8,14.2,113,139,-3.7,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Mason,30.366666666666667,3.0,11.0,0.273,1.0,7.0,0.143,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,-19.0,Reserve,0.318,0.318,0.636,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,17.7,80,140,-11.0,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andray Blatche,12.083333333333334,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,8.0,Reserve,0.333,0.333,0.0,0.0,8.5,19.9,13.7,0.0,4.9,7.0,0.0,24.2,85,116,-5.8,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Young,1.9833333333333334,1.0,1.0,1.0,0.0,0.0,,3.0,4.0,0.75,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,Reserve,0.906,1.0,0.0,4.0,0.0,60.5,27.8,0.0,30.1,0.0,0.0,67.9,190,49,106.6,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oleksiy Pecherov,1.9833333333333334,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,Reserve,,,,,0.0,60.5,27.8,0.0,0.0,42.5,,0.0,0,88,23.2,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominic McGuire,1.9833333333333334,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,140,-6.3,200805020WAS,2008-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Garnett,40.85,8.0,17.0,0.471,0.0,0.0,,6.0,8.0,0.75,3.0,4.0,7.0,6.0,2.0,3.0,2.0,3.0,22.0,-2.0,Starter,0.536,0.471,0.0,0.471,9.0,13.8,11.3,24.7,2.8,5.7,8.9,25.9,120,116,9.7,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ray Allen,40.38333333333333,8.0,19.0,0.421,1.0,8.0,0.125,3.0,3.0,1.0,4.0,2.0,6.0,3.0,0.0,1.0,0.0,4.0,20.0,-5.0,Starter,0.492,0.447,0.421,0.158,12.2,7.0,9.8,12.5,0.0,1.9,0.0,23.7,124,126,1.1,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Pierce,34.833333333333336,7.0,12.0,0.583,1.0,2.0,0.5,2.0,4.0,0.5,1.0,0.0,1.0,6.0,0.0,0.0,2.0,6.0,17.0,1.0,Starter,0.618,0.625,0.167,0.333,3.5,0.0,1.9,29.2,0.0,0.0,12.7,21.3,122,129,0.7,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendrick Perkins,33.75,5.0,5.0,1.0,0.0,0.0,,4.0,4.0,1.0,2.0,3.0,5.0,0.0,1.0,2.0,0.0,4.0,14.0,3.0,Starter,1.036,1.0,0.0,0.8,7.3,12.5,9.7,0.0,1.7,4.6,0.0,9.4,216,119,7.7,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajon Rondo,28.233333333333334,4.0,14.0,0.286,0.0,2.0,0.0,0.0,0.0,,3.0,2.0,5.0,5.0,0.0,0.0,3.0,4.0,8.0,-7.0,Starter,0.286,0.286,0.143,0.0,13.1,10.0,11.6,27.2,0.0,0.0,17.6,28.3,76,126,-13.9,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Posey,20.666666666666668,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,7.0,7.0,3.0,2.0,0.0,0.0,4.0,6.0,-2.0,Reserve,0.75,0.75,1.0,0.0,0.0,47.8,22.3,20.9,5.5,0.0,0.0,9.1,170,102,12.9,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Cassell,19.9,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,3.0,Reserve,0.25,0.25,0.375,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,18.9,75,129,-13.5,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leon Powe,15.033333333333333,2.0,2.0,1.0,0.0,0.0,,5.0,6.0,0.833,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,9.0,-3.0,Reserve,0.97,1.0,0.0,3.0,8.2,28.2,17.5,0.0,0.0,0.0,17.7,17.7,161,119,1.9,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.J. Brown,4.283333333333333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,128,-26.1,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Davis,1.6833333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.0,0,130,-38.6,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie House,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-8.1,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Allen,0.16666666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-7.3,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Johnson,43.516666666666666,4.0,13.0,0.308,1.0,2.0,0.5,6.0,7.0,0.857,1.0,3.0,4.0,5.0,0.0,0.0,2.0,2.0,15.0,-8.0,Starter,0.466,0.346,0.154,0.538,3.2,8.5,6.0,19.3,0.0,0.0,11.1,19.6,108,124,-4.7,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Bibby,41.05,6.0,17.0,0.353,0.0,4.0,0.0,5.0,8.0,0.625,2.0,4.0,6.0,7.0,1.0,0.0,0.0,3.0,17.0,8.0,Starter,0.414,0.353,0.235,0.471,6.9,12.0,9.6,31.5,1.4,0.0,0.0,23.6,115,120,-1.2,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Horford,35.68333333333333,5.0,10.0,0.5,0.0,0.0,,6.0,7.0,0.857,2.0,3.0,5.0,4.0,0.0,3.0,1.0,4.0,16.0,-9.0,Starter,0.612,0.5,0.0,0.7,7.9,10.3,9.2,20.5,0.0,6.4,7.1,18.6,136,119,6.5,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Smith,29.716666666666665,3.0,8.0,0.375,0.0,1.0,0.0,5.0,6.0,0.833,0.0,6.0,6.0,2.0,0.0,3.0,6.0,5.0,11.0,2.0,Starter,0.517,0.375,0.125,0.75,0.0,24.9,13.3,11.5,0.0,7.7,36.1,26.4,73,113,-9.0,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Williams,28.35,6.0,9.0,0.667,0.0,0.0,,6.0,6.0,1.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,4.0,18.0,-2.0,Starter,0.773,0.667,0.0,0.667,5.0,13.0,9.3,14.8,0.0,2.7,7.9,21.0,154,120,8.0,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaza Pachulia,28.366666666666667,3.0,4.0,0.75,0.0,0.0,,3.0,7.0,0.429,4.0,2.0,6.0,0.0,2.0,0.0,1.0,4.0,9.0,11.0,Reserve,0.636,0.75,0.0,1.75,19.9,8.7,13.9,0.0,4.0,0.0,12.4,13.4,123,115,0.3,200805020ATL,2008-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
