Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
Luke Walton,9.866666666666667,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,-2.0,Reserve,0.931,1.25,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,179,118,7.7,201005020LAL,2010-05-02 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Farmar,8.333333333333334,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,Reserve,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,107,118,-5.8,201005020LAL,2010-05-02 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Powell,0.15,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-3.5,201005020LAL,2010-05-02 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajon Rondo,45.13333333333333,5.0,10.0,0.5,1.0,2.0,0.5,2.0,4.0,0.5,1.0,3.0,4.0,19.0,2.0,0.0,6.0,4.0,13.0,18.0,Starter,0.553,0.55,0.2,0.4,3.2,7.6,5.7,58.3,2.3,0.0,33.8,18.2,112,93,5.7,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ray Allen,38.766666666666666,8.0,15.0,0.533,3.0,7.0,0.429,3.0,4.0,0.75,1.0,6.0,7.0,1.0,1.0,0.0,2.0,2.0,22.0,10.0,Starter,0.656,0.633,0.467,0.267,3.8,17.7,11.6,4.1,1.3,0.0,10.7,22.4,115,93,5.8,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Garnett,33.666666666666664,8.0,21.0,0.381,0.0,0.0,,2.0,2.0,1.0,2.0,8.0,10.0,2.0,0.0,0.0,3.0,4.0,18.0,12.0,Starter,0.411,0.381,0.0,0.095,8.6,27.2,19.0,10.0,0.0,0.0,12.1,34.1,82,94,-7.9,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Pierce,32.0,4.0,10.0,0.4,2.0,5.0,0.4,4.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,0.0,4.0,5.0,14.0,9.0,Starter,0.595,0.5,0.5,0.4,9.1,7.1,8.0,17.6,1.6,0.0,25.4,22.7,103,94,1.3,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendrick Perkins,30.4,5.0,6.0,0.833,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,2.0,1.0,1.0,1.0,5.0,10.0,20.0,Starter,0.833,0.833,0.0,0.0,0.0,33.8,18.9,9.8,1.7,3.2,14.3,10.6,137,86,8.5,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasheed Wallace,18.183333333333334,7.0,8.0,0.875,3.0,4.0,0.75,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,17.0,-2.0,Reserve,1.063,1.063,0.5,0.0,0.0,12.6,7.0,0.0,0.0,0.0,0.0,20.3,197,96,19.8,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Allen,15.383333333333333,1.0,4.0,0.25,0.0,0.0,,2.0,2.0,1.0,0.0,4.0,4.0,0.0,2.0,1.0,2.0,4.0,4.0,8.0,Reserve,0.41,0.25,0.0,0.5,0.0,29.7,16.6,0.0,6.6,6.4,29.1,20.7,61,74,-2.4,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Davis,13.083333333333334,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,Reserve,1.042,1.0,0.0,1.0,11.1,8.7,9.8,0.0,3.9,0.0,0.0,10.2,221,89,13.7,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquis Daniels,6.166666666666667,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0,98,-11.7,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Finley,5.883333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,Reserve,0.0,0.0,1.0,0.0,0.0,19.4,10.9,40.8,0.0,0.0,0.0,7.9,92,95,1.9,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelden Williams,0.6666666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,99,-1.1,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Robinson,0.6666666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,99,-3.1,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBron James,41.15,7.0,15.0,0.467,0.0,4.0,0.0,10.0,15.0,0.667,0.0,7.0,7.0,4.0,3.0,2.0,5.0,1.0,24.0,-16.0,Starter,0.556,0.467,0.267,1.0,0.0,24.7,10.9,23.5,3.7,4.0,18.8,30.5,95,103,6.5,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antawn Jamison,35.55,6.0,11.0,0.545,2.0,5.0,0.4,2.0,4.0,0.5,1.0,5.0,6.0,0.0,0.0,1.0,2.0,3.0,16.0,-13.0,Starter,0.627,0.636,0.455,0.364,3.2,20.5,10.8,0.0,0.0,2.3,13.6,19.6,103,114,0.6,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mo Williams,34.53333333333333,1.0,9.0,0.111,0.0,4.0,0.0,2.0,3.0,0.667,0.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,4.0,-16.0,Starter,0.194,0.111,0.444,0.333,0.0,8.4,3.7,36.6,1.5,0.0,8.8,15.5,63,114,-7.0,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Parker,28.333333333333332,2.0,7.0,0.286,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,-19.0,Starter,0.429,0.429,0.571,0.0,0.0,5.1,2.3,6.9,5.4,2.9,12.5,13.3,76,104,2.9,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaquille O'Neal,18.966666666666665,4.0,10.0,0.4,0.0,0.0,,1.0,2.0,0.5,3.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,9.0,-18.0,Starter,0.414,0.4,0.0,0.2,18.1,7.7,13.5,14.2,0.0,0.0,8.4,29.6,88,118,-4.3,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delonte West,31.266666666666666,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,4.0,-1.0,Reserve,0.41,0.25,0.25,0.5,3.7,9.3,6.1,23.2,0.0,2.6,29.1,10.4,84,115,-4.0,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson Varejão,20.966666666666665,2.0,3.0,0.667,0.0,0.0,,4.0,5.0,0.8,1.0,6.0,7.0,0.0,2.0,0.0,1.0,3.0,8.0,2.0,Reserve,0.769,0.667,0.0,1.667,5.5,41.6,21.4,0.0,4.9,0.0,16.1,14.0,134,101,5.2,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.J. Hickson,19.283333333333335,4.0,6.0,0.667,0.0,0.0,,5.0,7.0,0.714,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,13.0,-7.0,Reserve,0.716,0.667,0.0,1.167,0.0,7.5,3.3,0.0,0.0,0.0,18.1,27.1,112,118,0.2,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamario Moon,7.483333333333333,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,Reserve,0.333,0.333,0.333,0.0,0.0,19.4,8.6,0.0,0.0,0.0,0.0,18.9,66,116,-7.4,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Gibson,1.2333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,0,119,-35.0,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawad Williams,1.2333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,0,119,-35.6,201005030CLE,2010-05-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manu Ginóbili,38.333333333333336,9.0,20.0,0.45,3.0,9.0,0.333,6.0,7.0,0.857,2.0,3.0,5.0,5.0,4.0,0.0,3.0,5.0,27.0,5.0,Starter,0.585,0.525,0.45,0.35,5.4,10.4,7.6,23.4,5.1,0.0,11.5,30.3,114,108,9.8,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Duncan,37.166666666666664,8.0,15.0,0.533,0.0,0.0,,4.0,9.0,0.444,4.0,7.0,11.0,4.0,1.0,3.0,3.0,3.0,20.0,-6.0,Starter,0.527,0.533,0.0,0.6,11.2,25.1,17.3,18.7,1.3,6.6,13.7,26.3,104,109,5.0,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Hill,32.81666666666667,2.0,9.0,0.222,0.0,5.0,0.0,5.0,6.0,0.833,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,9.0,-22.0,Starter,0.387,0.222,0.556,0.667,0.0,8.1,3.6,4.2,1.5,0.0,7.9,17.2,81,116,-8.5,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Jefferson,32.516666666666666,1.0,3.0,0.333,0.0,0.0,,3.0,5.0,0.6,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,5.0,-11.0,Starter,0.481,0.333,0.0,1.667,0.0,12.3,5.4,12.1,1.5,2.5,16.1,8.5,99,114,0.8,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio McDyess,18.95,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,1.0,6.0,7.0,1.0,0.0,0.0,1.0,2.0,6.0,-8.0,Starter,0.429,0.429,0.0,0.0,5.5,42.2,21.6,8.3,0.0,0.0,12.5,18.8,86,114,-4.4,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Parker,35.7,11.0,21.0,0.524,0.0,0.0,,4.0,4.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,26.0,4.0,Reserve,0.571,0.524,0.0,0.19,0.0,7.5,3.3,17.4,0.0,0.0,4.2,29.7,115,120,1.9,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Bonner,13.466666666666667,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,-7.0,Reserve,0.5,0.5,0.5,0.0,7.7,19.8,13.0,0.0,0.0,0.0,33.3,9.9,80,118,-6.4,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Mason,11.733333333333333,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,Reserve,0.0,0.0,1.0,0.0,0.0,22.7,10.0,0.0,0.0,0.0,0.0,7.6,0,117,-15.8,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeJuan Blair,10.8,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,-2.0,Reserve,1.0,1.0,0.0,0.0,9.7,12.3,10.8,0.0,4.5,7.5,0.0,4.1,202,102,3.0,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keith Bogans,8.4,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,Reserve,0.833,0.833,0.667,0.0,0.0,15.9,7.0,21.5,0.0,0.0,0.0,15.9,168,118,7.1,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Temple,0.11666666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-6.3,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amar'e Stoudemire,39.68333333333333,9.0,17.0,0.529,0.0,1.0,0.0,5.0,5.0,1.0,4.0,9.0,13.0,0.0,0.0,0.0,3.0,5.0,23.0,13.0,Starter,0.599,0.529,0.059,0.294,13.4,23.7,19.2,0.0,0.0,0.0,13.5,24.9,114,105,-0.1,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Nash,36.81666666666667,13.0,19.0,0.684,2.0,4.0,0.5,5.0,6.0,0.833,0.0,3.0,3.0,10.0,0.0,0.0,6.0,3.0,33.0,18.0,Starter,0.762,0.737,0.211,0.316,0.0,8.5,4.8,54.2,0.0,0.0,21.7,33.4,129,108,11.3,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Richardson,35.4,10.0,16.0,0.625,3.0,6.0,0.5,4.0,6.0,0.667,0.0,6.0,6.0,0.0,1.0,0.0,3.0,3.0,27.0,11.0,Starter,0.724,0.719,0.375,0.375,0.0,17.7,9.9,0.0,1.4,0.0,13.9,27.2,122,103,7.5,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant Hill,32.25,2.0,7.0,0.286,0.0,1.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,4.0,1.0,0.0,1.0,2.0,7.0,2.0,Starter,0.4,0.286,0.143,0.571,4.1,16.2,10.9,15.7,1.5,0.0,10.2,13.5,99,104,2.4,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarron Collins,8.833333333333334,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.0,Starter,0.0,0.0,0.0,0.0,15.1,0.0,6.6,0.0,0.0,0.0,50.0,10.1,38,110,-10.2,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channing Frye,28.816666666666666,2.0,6.0,0.333,2.0,4.0,0.5,0.0,0.0,,0.0,5.0,5.0,2.0,0.0,2.0,0.0,4.0,6.0,4.0,Reserve,0.5,0.5,0.667,0.0,0.0,18.1,10.2,8.8,0.0,5.2,0.0,9.3,116,102,5.2,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Dudley,21.266666666666666,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,Reserve,0.387,0.333,0.333,0.667,6.3,19.6,13.8,0.0,0.0,0.0,0.0,8.1,98,106,-3.2,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leandro Barbosa,13.7,1.0,2.0,0.5,0.0,0.0,,3.0,4.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,-4.0,Reserve,0.665,0.5,0.0,2.0,0.0,7.6,4.3,0.0,0.0,0.0,0.0,12.2,144,109,1.2,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou Amundson,12.05,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,3.0,5.0,Reserve,0.798,1.0,0.0,2.0,0.0,34.6,19.4,0.0,8.1,0.0,0.0,6.9,161,85,11.9,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goran Dragić,11.183333333333334,2.0,7.0,0.286,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,-9.0,Reserve,0.286,0.286,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,35.8,46,110,-24.7,201005030PHO,2010-05-03 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Williams,34.65,4.0,10.0,0.4,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,-29.0,Starter,0.4,0.4,0.0,0.0,0.0,14.2,6.3,6.2,0.0,0.0,0.0,13.3,87,129,-5.1,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Johnson,29.883333333333333,4.0,11.0,0.364,0.0,4.0,0.0,2.0,4.0,0.5,3.0,4.0,7.0,3.0,0.0,0.0,5.0,0.0,10.0,-29.0,Starter,0.392,0.364,0.364,0.364,9.8,16.5,12.8,22.3,0.0,0.0,28.2,27.5,68,129,-7.6,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Smith,23.483333333333334,7.0,14.0,0.5,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,4.0,14.0,-23.0,Starter,0.485,0.5,0.0,0.071,0.0,15.7,7.0,0.0,6.7,3.4,6.5,30.4,88,112,6.4,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al Horford,22.466666666666665,1.0,7.0,0.143,0.0,0.0,,2.0,2.0,1.0,2.0,4.0,6.0,1.0,0.0,2.0,0.0,1.0,4.0,-24.0,Starter,0.254,0.143,0.0,0.286,8.7,21.9,14.6,8.3,0.0,7.0,0.0,16.2,71,123,-3.1,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Bibby,19.433333333333334,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,2.0,-13.0,Starter,0.2,0.2,0.4,0.0,0.0,6.3,2.8,29.0,5.4,0.0,16.7,14.3,52,120,-5.6,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamal Crawford,34.25,1.0,11.0,0.091,0.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,5.0,-35.0,Reserve,0.203,0.091,0.182,0.273,0.0,7.2,3.2,5.3,0.0,0.0,19.6,20.7,39,132,-18.0,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maurice Evans,21.65,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,-17.0,Reserve,0.4,0.4,0.2,0.0,0.0,5.7,2.5,9.4,2.4,0.0,16.7,12.8,72,127,-5.6,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaza Pachulia,21.033333333333335,3.0,6.0,0.5,0.0,0.0,,6.0,8.0,0.75,4.0,3.0,7.0,1.0,1.0,1.0,1.0,5.0,12.0,-16.0,Reserve,0.63,0.5,0.0,1.333,18.6,17.6,18.2,10.8,2.5,3.7,9.5,23.1,129,120,7.8,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Teague,17.516666666666666,3.0,9.0,0.333,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,8.0,-18.0,Reserve,0.444,0.444,0.444,0.0,0.0,14.1,6.2,13.9,6.0,0.0,18.2,29.0,75,117,4.0,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario West,6.166666666666667,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-5.0,Reserve,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,200,133,-1.6,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Smith,4.966666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,Reserve,,,,,0.0,24.8,11.0,0.0,0.0,0.0,,0.0,0,126,-5.4,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Collins,4.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,-3.0,Reserve,0.5,0.5,0.0,0.0,21.8,0.0,12.1,0.0,0.0,0.0,33.3,30.8,72,132,-21.4,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashard Lewis,28.9,4.0,9.0,0.444,1.0,4.0,0.25,0.0,0.0,,2.0,5.0,7.0,1.0,1.0,0.0,2.0,0.0,9.0,30.0,Starter,0.5,0.5,0.444,0.0,8.5,16.9,13.2,4.4,1.8,0.0,18.2,17.0,99,78,1.2,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwight Howard,28.8,8.0,10.0,0.8,0.0,0.0,,5.0,10.0,0.5,3.0,9.0,12.0,2.0,0.0,5.0,2.0,3.0,21.0,26.0,Starter,0.729,0.8,0.0,1.0,12.8,30.6,22.7,10.9,0.0,12.3,12.2,25.4,135,67,16.5,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vince Carter,27.8,7.0,16.0,0.438,1.0,2.0,0.5,5.0,5.0,1.0,0.0,6.0,6.0,3.0,0.0,0.0,1.0,1.0,20.0,28.0,Starter,0.549,0.469,0.125,0.313,0.0,21.1,11.8,16.2,0.0,0.0,5.2,30.8,124,81,4.5,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jameer Nelson,25.433333333333334,8.0,12.0,0.667,3.0,5.0,0.6,0.0,0.0,,0.0,1.0,1.0,5.0,0.0,0.0,3.0,1.0,19.0,20.0,Starter,0.792,0.792,0.417,0.0,0.0,3.9,2.1,32.7,0.0,0.0,20.0,26.3,133,87,11.4,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Barnes,24.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,6.0,7.0,0.0,1.0,0.0,0.0,2.0,4.0,23.0,Starter,0.532,0.0,0.5,2.0,5.1,24.5,15.9,0.0,2.2,0.0,0.0,7.0,144,75,2.0,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mickaël Piétrus,24.0,3.0,6.0,0.5,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,8.0,20.0,Reserve,0.667,0.667,0.5,0.0,5.1,4.1,4.5,15.8,2.2,0.0,25.0,14.9,118,82,6.8,201005040ORL,2010-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
