Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
Kurt Thomas,9.65,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,Reserve,0.266,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,58,116,-9.1,200006020NYK,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kobe Bryant,48.0,12.0,24.0,0.5,6.0,9.0,0.667,3.0,6.0,0.5,0.0,2.0,2.0,6.0,4.0,3.0,3.0,5.0,33.0,-10.0,Starter,0.619,0.625,0.375,0.25,0.0,5.7,2.6,27.3,4.7,4.5,10.1,30.3,116,116,14.4,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaquille O'Neal,48.0,7.0,17.0,0.412,0.0,0.0,,3.0,10.0,0.3,7.0,4.0,11.0,5.0,0.0,0.0,3.0,2.0,17.0,-10.0,Starter,0.397,0.412,0.0,0.588,16.7,11.4,14.3,18.5,0.0,0.0,12.3,24.9,94,127,-5.9,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Rice,31.7,5.0,11.0,0.455,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,12.0,-11.0,Starter,0.545,0.545,0.273,0.0,0.0,8.6,3.9,0.0,0.0,0.0,15.4,19.9,86,128,-7.9,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ron Harper,27.733333333333334,3.0,7.0,0.429,0.0,0.0,,1.0,3.0,0.333,0.0,3.0,3.0,0.0,0.0,1.0,1.0,4.0,7.0,-8.0,Starter,0.421,0.429,0.0,0.429,0.0,14.7,6.7,0.0,0.0,2.6,10.7,16.3,75,124,-11.0,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.C. Green,17.316666666666666,1.0,4.0,0.25,0.0,0.0,,2.0,2.0,1.0,2.0,5.0,7.0,2.0,0.0,0.0,0.0,1.0,4.0,-5.0,Starter,0.41,0.25,0.0,0.5,13.4,40.3,25.7,18.1,0.0,0.0,0.0,14.1,125,118,0.9,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Horry,26.15,1.0,4.0,0.25,0.0,2.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,2.0,6.0,6.0,-6.0,Reserve,0.521,0.25,0.5,1.0,4.4,10.5,7.2,40.2,2.2,2.8,25.8,14.6,120,120,3.9,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rick Fox,16.916666666666668,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,Reserve,0.5,0.5,0.5,0.0,6.7,8.1,7.3,18.1,0.0,0.0,0.0,5.8,147,128,-5.7,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Shaw,15.533333333333333,4.0,6.0,0.667,4.0,4.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,12.0,-1.0,Reserve,0.872,1.0,0.667,0.333,0.0,27.4,12.5,30.2,3.8,4.8,0.0,22.5,154,111,28.6,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Fisher,4.733333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,Reserve,,,,,0.0,27.4,12.5,28.2,0.0,0.0,,0.0,235,122,0.2,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Salley,3.9166666666666665,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,18.2,,0.0,0,118,-0.1,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottie Pippen,47.18333333333333,1.0,6.0,0.167,0.0,3.0,0.0,7.0,10.0,0.7,1.0,5.0,6.0,4.0,1.0,2.0,1.0,2.0,9.0,10.0,Starter,0.433,0.167,0.5,1.667,2.9,12.2,8.0,11.4,1.2,3.6,8.8,11.8,108,111,0.7,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arvydas Sabonis,45.4,3.0,10.0,0.3,0.0,1.0,0.0,4.0,4.0,1.0,2.0,9.0,11.0,6.0,2.0,1.0,3.0,3.0,10.0,12.0,Starter,0.425,0.3,0.1,0.4,6.1,22.9,15.2,18.9,2.5,1.9,20.3,15.9,97,105,2.4,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Smith,39.95,10.0,18.0,0.556,1.0,3.0,0.333,5.0,5.0,1.0,2.0,3.0,5.0,2.0,3.0,0.0,3.0,2.0,26.0,13.0,Starter,0.644,0.583,0.167,0.278,6.9,8.6,7.8,9.6,4.3,0.0,12.9,28.1,123,108,8.1,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasheed Wallace,38.43333333333333,6.0,10.0,0.6,0.0,0.0,,6.0,8.0,0.75,2.0,3.0,5.0,1.0,0.0,2.0,1.0,3.0,18.0,6.0,Starter,0.666,0.6,0.0,0.8,7.2,9.0,8.2,4.3,0.0,4.5,6.9,18.5,138,113,4.3,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damon Stoudamire,30.683333333333334,7.0,13.0,0.538,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,4.0,1.0,1.0,0.0,2.0,14.0,11.0,Starter,0.521,0.538,0.077,0.077,0.0,25.8,14.1,23.7,1.8,2.8,0.0,21.0,122,105,6.1,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonzi Wells,18.45,8.0,13.0,0.615,0.0,0.0,,4.0,4.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,20.0,1.0,Reserve,0.678,0.615,0.0,0.308,21.7,6.0,13.1,30.1,0.0,0.0,0.0,37.7,153,115,15.9,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Grant,14.333333333333334,2.0,3.0,0.667,0.0,0.0,,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,-3.0,Reserve,0.773,0.667,0.0,0.667,19.6,8.2,13.4,0.0,0.0,0.0,0.0,13.4,175,114,1.7,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detlef Schrempf,5.566666666666666,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Reserve,0.0,0.0,0.0,0.0,0.0,38.1,20.8,0.0,0.0,0.0,66.7,24.3,0,109,-29.9,200006020POR,2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasheed Wallace,45.4,13.0,26.0,0.5,2.0,2.0,1.0,2.0,5.0,0.4,0.0,4.0,4.0,1.0,0.0,1.0,1.0,4.0,30.0,-5.0,Starter,0.532,0.538,0.077,0.192,0.0,12.5,5.8,5.9,0.0,2.4,3.4,33.1,102,108,5.3,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scottie Pippen,43.3,3.0,10.0,0.3,2.0,6.0,0.333,4.0,4.0,1.0,1.0,9.0,10.0,3.0,2.0,0.0,3.0,6.0,12.0,-6.0,Starter,0.51,0.4,0.6,0.4,2.8,29.5,15.1,11.7,2.6,0.0,20.3,17.5,93,101,1.4,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Smith,42.1,7.0,17.0,0.412,3.0,4.0,0.75,1.0,2.0,0.5,0.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,18.0,-8.0,Starter,0.503,0.5,0.235,0.118,0.0,10.1,4.6,9.5,0.0,2.6,10.1,24.2,92,109,2.9,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arvydas Sabonis,32.483333333333334,2.0,6.0,0.333,0.0,0.0,,2.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,0.0,0.0,6.0,6.0,10.0,Starter,0.436,0.333,0.0,0.333,3.6,17.1,9.8,15.0,1.7,0.0,0.0,10.6,112,104,1.7,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damon Stoudamire,19.466666666666665,2.0,6.0,0.333,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,5.0,6.0,Starter,0.417,0.417,0.167,0.0,6.0,0.0,3.2,26.5,2.8,0.0,0.0,15.3,108,106,5.7,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detlef Schrempf,20.966666666666665,3.0,3.0,1.0,0.0,0.0,,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,2.0,4.0,6.0,-14.0,Reserve,1.0,1.0,0.0,0.0,0.0,33.6,15.4,0.0,0.0,0.0,40.0,12.2,101,105,-2.7,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonzi Wells,17.916666666666668,2.0,7.0,0.286,0.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,4.0,7.0,6.0,Reserve,0.421,0.286,0.286,0.429,6.7,15.7,10.8,0.0,6.3,0.0,10.7,26.4,84,94,-0.4,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Grant,7.816666666666666,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,-14.0,Reserve,0.0,0.0,0.0,0.0,30.0,0.0,16.2,18.8,0.0,0.0,33.3,19.1,55,110,-14.9,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jermaine O'Neal,6.283333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,-2.0,Reserve,,,,,0.0,0.0,0.0,25.0,0.0,18.2,,0.0,225,97,7.1,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Anthony,4.283333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Reserve,,,,,0.0,0.0,0.0,37.5,0.0,0.0,,0.0,225,113,3.4,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kobe Bryant,46.95,9.0,19.0,0.474,1.0,4.0,0.25,6.0,12.0,0.5,0.0,11.0,11.0,7.0,0.0,4.0,2.0,4.0,25.0,8.0,Starter,0.515,0.5,0.211,0.632,0.0,28.1,15.2,32.8,0.0,6.6,7.6,29.1,106,94,8.4,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaquille O'Neal,46.93333333333333,5.0,9.0,0.556,0.0,0.0,,8.0,12.0,0.667,3.0,6.0,9.0,5.0,0.0,1.0,4.0,4.0,18.0,5.0,Starter,0.63,0.556,0.0,1.333,9.0,15.3,12.4,19.7,0.0,1.6,21.9,20.2,114,102,2.5,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Rice,36.31666666666667,4.0,10.0,0.4,2.0,5.0,0.4,1.0,1.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,1.0,1.0,11.0,-3.0,Starter,0.527,0.5,0.5,0.1,0.0,20.0,10.8,20.8,0.0,0.0,8.7,16.5,107,103,2.4,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ron Harper,23.35,4.0,6.0,0.667,0.0,0.0,,1.0,2.0,0.5,0.0,2.0,2.0,4.0,0.0,0.0,1.0,3.0,9.0,-8.0,Starter,0.654,0.667,0.0,0.333,0.0,10.4,5.6,36.9,0.0,0.0,12.7,17.8,124,104,3.7,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.C. Green,14.65,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,0.25,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,-7.0,Starter,0.181,0.0,0.0,4.0,0.0,16.0,8.6,0.0,7.5,0.0,0.0,9.6,40,87,-2.5,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Horry,33.35,4.0,7.0,0.571,1.0,4.0,0.25,3.0,6.0,0.5,4.0,3.0,7.0,0.0,0.0,1.0,2.0,4.0,12.0,12.0,Reserve,0.622,0.643,0.571,0.857,17.1,10.9,13.8,0.0,0.0,2.3,17.2,18.3,110,102,0.4,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Shaw,16.766666666666666,4.0,6.0,0.667,3.0,4.0,0.75,0.0,0.0,,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,11.0,22.0,Reserve,0.917,0.917,0.667,0.0,0.0,21.2,11.4,28.7,6.6,0.0,25.0,24.5,112,88,21.0,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rick Fox,12.45,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,5.0,Reserve,0.0,0.0,0.5,0.0,0.0,10.0,5.4,38.7,0.0,0.0,33.3,13.0,53,104,-11.7,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Fisher,8.916666666666666,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-9.0,Reserve,0.333,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,67,107,-8.9,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Salley,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,107,-2.8,200006040LAL,2000-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Miller,40.6,1.0,16.0,0.063,0.0,3.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,7.0,-9.0,Starter,0.192,0.063,0.188,0.313,0.0,5.3,2.8,15.2,1.3,0.0,0.0,21.3,54,117,-8.9,200006070LAL,2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Rose,36.18333333333333,5.0,12.0,0.417,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,3.0,4.0,12.0,-19.0,Starter,0.5,0.5,0.25,0.0,0.0,6.1,3.2,10.5,0.0,0.0,20.0,20.0,81,119,-5.4,200006070LAL,2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Jackson,28.533333333333335,6.0,8.0,0.75,2.0,3.0,0.667,4.0,5.0,0.8,1.0,4.0,5.0,7.0,0.0,0.0,0.0,3.0,18.0,-11.0,Starter,0.882,0.875,0.375,0.625,4.3,15.6,10.2,55.3,0.0,0.0,0.0,17.5,186,116,17.4,200006070LAL,2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dale Davis,27.65,4.0,5.0,0.8,0.0,0.0,,1.0,2.0,0.5,3.0,5.0,8.0,0.0,1.0,1.0,0.0,3.0,9.0,-12.0,Starter,0.765,0.8,0.0,0.4,12.9,19.5,16.3,0.0,1.9,2.3,0.0,10.1,161,109,6.4,200006070LAL,2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rik Smits,20.083333333333332,5.0,12.0,0.417,0.0,0.0,,2.0,2.0,1.0,0.0,5.0,5.0,0.0,1.0,2.0,4.0,6.0,12.0,-11.0,Starter,0.466,0.417,0.0,0.167,0.0,27.3,14.3,0.0,2.6,6.3,23.7,40.5,68,101,-8.5,200006070LAL,2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Croshere,25.816666666666666,6.0,7.0,0.857,0.0,1.0,0.0,4.0,7.0,0.571,1.0,5.0,6.0,0.0,0.0,1.0,3.0,3.0,16.0,-11.0,Reserve,0.794,0.857,0.143,1.0,4.6,21.0,13.2,0.0,0.0,2.4,22.9,24.1,116,112,4.3,200006070LAL,2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Perkins,21.15,1.0,5.0,0.2,1.0,3.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,Reserve,0.425,0.3,0.6,0.4,0.0,10.4,5.4,0.0,2.5,0.0,14.5,15.7,75,112,-4.6,200006070LAL,2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Best,19.466666666666665,2.0,7.0,0.286,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,-6.0,Reserve,0.286,0.286,0.0,0.0,6.3,5.7,6.0,18.8,5.5,3.3,12.5,20.2,68,106,3.2,200006070LAL,2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick McKey,12.083333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,Reserve,0.0,0.0,1.0,0.0,0.0,36.4,19.0,0.0,0.0,0.0,50.0,8.0,0,110,-8.3,200006070LAL,2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
