Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
Kentavious Caldwell-Pope,29.45,2.0,8.0,0.25,0.0,3.0,0.0,2.0,3.0,0.667,0.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,6.0,6.0,Starter,0.322,0.25,0.375,0.375,0.0,4.3,2.0,11.3,1.6,0.0,9.7,14.7,74,103,-6.2,202007300LAL,2020-07-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Green,25.2,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,6.0,-17.0,Starter,0.5,0.5,1.0,0.0,0.0,5.0,2.4,0.0,0.0,0.0,40.0,16.7,54,107,-10.5,202007300LAL,2020-07-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JaVale McGee,11.433333333333334,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,4.0,3.0,7.0,0.0,2.0,0.0,0.0,3.0,6.0,-7.0,Starter,0.75,0.75,0.0,0.0,39.1,33.1,36.3,0.0,8.4,0.0,0.0,14.7,167,83,14.0,202007300LAL,2020-07-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Kuzma,31.716666666666665,4.0,8.0,0.5,4.0,7.0,0.571,4.0,5.0,0.8,0.0,7.0,7.0,2.0,0.0,1.0,1.0,2.0,16.0,12.0,Reserve,0.784,0.75,0.875,0.625,0.0,27.9,13.1,11.7,0.0,4.0,8.9,14.8,145,101,10.6,202007300LAL,2020-07-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Caruso,27.833333333333332,2.0,7.0,0.286,0.0,2.0,0.0,3.0,6.0,0.5,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,7.0,9.0,Reserve,0.363,0.286,0.286,0.857,4.0,13.6,8.5,12.1,1.7,0.0,0.0,14.5,94,102,-1.2,202007300LAL,2020-07-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dion Waiters,21.116666666666667,5.0,10.0,0.5,1.0,6.0,0.167,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,11.0,17.0,Reserve,0.55,0.55,0.6,0.0,0.0,17.9,8.4,22.0,0.0,6.0,0.0,19.9,118,101,6.0,202007300LAL,2020-07-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwight Howard,12.516666666666667,0.0,0.0,,0.0,0.0,,1.0,4.0,0.25,2.0,1.0,3.0,2.0,1.0,0.0,1.0,5.0,1.0,5.0,Reserve,0.284,,,,17.8,10.1,14.2,24.0,3.8,0.0,36.2,9.3,89,96,-3.1,202007300LAL,2020-07-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.R. Smith,7.85,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0,Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0,107,-10.0,202007300LAL,2020-07-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Markieff Morris,3.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,108,-3.4,202007300LAL,2020-07-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola Vučević,27.0,8.0,12.0,0.667,1.0,4.0,0.25,5.0,5.0,1.0,0.0,7.0,7.0,5.0,0.0,0.0,2.0,2.0,22.0,20.0,Starter,0.775,0.708,0.333,0.417,0.0,27.1,15.4,28.0,0.0,0.0,12.3,25.9,141,116,8.2,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
