Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
Carlos Arroyo,9.783333333333333,2.0,8.0,0.25,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,-3.0,Reserve,0.25,0.25,0.0,0.0,0.0,0.0,0.0,27.6,6.2,0.0,0.0,41.9,63,96,-1.9,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elden Campbell,8.233333333333333,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,Reserve,0.568,,,,0.0,56.3,23.1,0.0,0.0,0.0,53.2,11.1,53,98,-15.7,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Dupree,2.45,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Reserve,0.0,0.0,0.0,0.0,52.2,75.0,61.5,0.0,0.0,0.0,0.0,23.6,49,101,-8.6,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Udonis Haslem,42.516666666666666,6.0,8.0,0.75,0.0,0.0,,2.0,3.0,0.667,2.0,11.0,13.0,0.0,0.0,1.0,1.0,2.0,14.0,14.0,Starter,0.751,0.75,0.0,0.375,7.0,26.7,18.6,0.0,0.0,1.7,9.7,12.4,138,86,6.0,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Jones,41.86666666666667,3.0,8.0,0.375,0.0,0.0,,1.0,2.0,0.5,1.0,6.0,7.0,3.0,0.0,0.0,4.0,3.0,7.0,4.0,Starter,0.394,0.375,0.0,0.25,3.6,14.9,10.3,10.5,0.0,0.0,31.1,15.8,68,92,-5.7,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damon Jones,35.75,7.0,12.0,0.583,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,15.0,9.0,Starter,0.625,0.625,0.333,0.0,0.0,5.8,3.4,30.0,0.0,0.0,7.7,18.6,126,96,6.8,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaquille O'Neal,32.733333333333334,9.0,15.0,0.6,0.0,0.0,,2.0,6.0,0.333,0.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,20.0,5.0,Starter,0.567,0.6,0.0,0.4,0.0,15.8,9.3,0.0,0.0,0.0,14.5,32.2,92,91,-2.9,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwyane Wade,27.266666666666666,4.0,9.0,0.444,0.0,0.0,,7.0,8.0,0.875,1.0,2.0,3.0,4.0,5.0,0.0,1.0,2.0,15.0,24.0,Starter,0.599,0.444,0.0,0.889,5.6,7.7,6.8,24.6,10.3,0.0,7.4,25.8,127,74,20.0,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasual Butler,23.583333333333332,5.0,10.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,12.0,0.0,Reserve,0.6,0.6,0.4,0.0,0.0,13.6,8.0,8.2,0.0,3.1,0.0,22.4,120,90,8.0,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyon Dooling,15.533333333333333,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,-1.0,Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12.9,39,98,-10.5,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alonzo Mourning,15.266666666666667,2.0,3.0,0.667,0.0,0.0,,1.0,4.0,0.25,1.0,4.0,5.0,0.0,0.0,4.0,2.0,3.0,5.0,7.0,Reserve,0.525,0.667,0.0,1.333,10.0,27.8,20.5,0.0,0.0,19.1,29.6,23.2,76,73,2.4,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Laettner,5.483333333333333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,50.0,20.6,0,75,-11.8,200506020MIA,2005-06-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasual Butler,40.666666666666664,5.0,11.0,0.455,2.0,4.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,13.0,-30.0,Starter,0.547,0.545,0.364,0.182,0.0,4.8,2.7,11.6,0.0,0.0,0.0,15.8,111,116,1.5,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damon Jones,36.516666666666666,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,6.0,0.0,0.0,3.0,0.0,7.0,-25.0,Starter,0.5,0.5,0.429,0.0,0.0,5.3,3.0,35.2,0.0,0.0,30.0,14.8,84,117,-2.9,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Udonis Haslem,35.95,3.0,5.0,0.6,0.0,0.0,,2.0,2.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,1.0,2.0,8.0,-10.0,Starter,0.68,0.6,0.0,0.4,0.0,28.0,15.9,0.0,0.0,0.0,14.5,10.7,113,106,-0.9,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaquille O'Neal,35.25,11.0,18.0,0.611,0.0,0.0,,2.0,6.0,0.333,4.0,9.0,13.0,4.0,0.0,5.0,6.0,3.0,24.0,-15.0,Starter,0.581,0.611,0.0,0.333,14.4,24.5,20.2,47.1,0.0,9.7,22.5,40.4,93,100,12.1,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Jones,33.5,1.0,9.0,0.111,0.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,-11.0,Starter,0.159,0.111,0.667,0.111,0.0,8.6,4.9,5.7,0.0,0.0,17.5,18.4,32,115,-14.9,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyon Dooling,20.183333333333334,3.0,8.0,0.375,0.0,0.0,,4.0,5.0,0.8,0.0,3.0,3.0,2.0,0.0,0.0,2.0,5.0,10.0,-12.0,Reserve,0.49,0.375,0.0,0.625,0.0,15.5,8.8,27.4,0.0,0.0,16.4,35.1,88,110,-6.7,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alonzo Mourning,14.283333333333333,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,0.5,1.0,3.0,4.0,0.0,0.0,5.0,1.0,3.0,1.0,-14.0,Reserve,0.174,0.0,0.0,1.0,9.3,21.0,15.9,0.0,0.0,24.8,25.8,15.1,41,89,-0.9,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandon Anderson,6.916666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Reserve,,,,,0.0,14.0,8.0,0.0,8.3,0.0,100.0,7.8,0,94,-5.2,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Smith,6.216666666666667,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0,119,-18.2,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Laettner,5.933333333333334,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,Reserve,0.0,0.0,0.0,0.0,0.0,16.3,9.3,0.0,0.0,0.0,0.0,9.1,0,111,-14.7,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Doleac,4.583333333333333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Reserve,0.0,0.0,0.0,0.0,0.0,19.6,11.2,0.0,0.0,0.0,0.0,10.9,0,110,-11.3,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tayshaun Prince,40.15,7.0,17.0,0.412,2.0,5.0,0.4,0.0,0.0,,2.0,7.0,9.0,4.0,3.0,0.0,2.0,1.0,16.0,27.0,Starter,0.471,0.471,0.294,0.0,4.9,22.7,12.6,17.4,4.3,0.0,10.5,22.7,97,77,6.9,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Hamilton,39.53333333333333,10.0,17.0,0.588,0.0,1.0,0.0,4.0,4.0,1.0,3.0,3.0,6.0,6.0,1.0,0.0,0.0,1.0,24.0,19.0,Starter,0.64,0.588,0.059,0.235,7.5,10.0,8.6,31.2,1.5,0.0,0.0,23.0,146,86,15.0,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Wallace,37.3,2.0,7.0,0.286,0.0,0.0,,2.0,8.0,0.25,3.0,4.0,7.0,1.0,4.0,5.0,2.0,3.0,6.0,19.0,Starter,0.285,0.286,0.0,1.143,7.9,14.0,10.6,3.9,6.3,12.7,16.0,16.2,65,63,1.5,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chauncey Billups,35.416666666666664,5.0,9.0,0.556,3.0,5.0,0.6,1.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,3.0,14.0,10.0,Starter,0.742,0.722,0.556,0.111,0.0,3.6,1.6,31.8,0.0,0.0,0.0,12.5,163,89,8.0,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasheed Wallace,30.8,3.0,13.0,0.231,1.0,4.0,0.25,4.0,4.0,1.0,3.0,6.0,9.0,0.0,1.0,0.0,1.0,3.0,11.0,10.0,Starter,0.373,0.269,0.308,0.308,9.5,25.1,16.2,0.0,1.9,0.0,6.3,24.3,88,82,-5.2,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindsey Hunter,22.2,4.0,8.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,9.0,18.0,Reserve,0.563,0.563,0.25,0.0,0.0,5.6,2.4,37.7,2.5,0.0,11.1,18.7,116,84,8.7,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio McDyess,20.566666666666666,3.0,10.0,0.3,0.0,0.0,,1.0,2.0,0.5,3.0,5.0,8.0,0.0,1.0,0.0,0.0,4.0,7.0,14.0,Reserve,0.322,0.3,0.0,0.2,14.7,32.4,22.3,0.0,2.9,0.0,0.0,26.0,85,77,-6.9,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elden Campbell,4.283333333333333,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Reserve,0.0,0.0,0.0,0.0,0.0,97.3,41.9,0.0,0.0,0.0,0.0,35.9,0,74,-27.7,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Arroyo,3.9166666666666665,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,Reserve,1.0,1.0,0.0,0.0,0.0,64.9,27.9,100.0,0.0,0.0,0.0,23.9,204,77,30.5,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Dupree,3.9166666666666665,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,91,-6.2,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darko Miličić,1.9166666666666665,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,91,-4.6,200506040DET,2005-06-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Hamilton,48.0,11.0,16.0,0.688,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,7.0,1.0,0.0,2.0,4.0,22.0,6.0,Starter,0.688,0.688,0.0,0.0,0.0,8.3,3.9,28.0,1.2,0.0,11.1,18.3,133,100,7.9,200506060MIA,2005-06-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tayshaun Prince,41.516666666666666,5.0,13.0,0.385,1.0,2.0,0.5,2.0,2.0,1.0,4.0,4.0,8.0,2.0,2.0,0.0,2.0,4.0,13.0,3.0,Starter,0.468,0.423,0.154,0.154,11.7,13.0,12.3,7.8,2.8,0.0,12.6,18.9,103,96,2.4,200506060MIA,2005-06-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chauncey Billups,41.416666666666664,5.0,15.0,0.333,2.0,7.0,0.286,6.0,7.0,0.857,1.0,3.0,4.0,8.0,1.0,0.0,1.0,1.0,18.0,5.0,Starter,0.498,0.4,0.467,0.467,2.9,9.5,6.0,30.2,1.4,0.0,5.2,22.1,122,100,8.5,200506060MIA,2005-06-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Wallace,39.35,4.0,9.0,0.444,0.0,0.0,,0.0,2.0,0.0,3.0,6.0,9.0,1.0,1.0,0.0,2.0,2.0,8.0,6.0,Starter,0.405,0.444,0.0,0.222,9.2,20.5,14.6,4.0,1.5,0.0,16.8,14.8,83,97,-1.7,200506060MIA,2005-06-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasheed Wallace,35.916666666666664,8.0,13.0,0.615,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,7.0,0.0,1.0,0.0,3.0,5.0,20.0,-4.0,Starter,0.72,0.692,0.154,0.154,6.7,18.5,12.3,0.0,1.6,0.0,17.8,22.8,118,97,5.7,200506060MIA,2005-06-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindsey Hunter,13.383333333333333,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,Reserve,0.0,0.0,0.4,0.0,8.6,19.0,13.5,19.0,0.0,0.0,0.0,17.4,39,100,-13.6,200506060MIA,2005-06-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
